median_rent,median_income,total_pop,white_non_hisp,total_housing_units,vacant_housing_units,borough,year,geoid
1479.0,39080.0,3582,327,1470,95,Bronx,2021,038700
1621.0,64094.0,2881,98,987,48,Bronx,2021,038800
1387.0,37260.0,5333,1063,1881,149,Bronx,2021,038900
1773.0,52386.0,3108,77,1161,85,Bronx,2021,039000
1292.0,29154.0,7082,638,2980,240,Bronx,2021,039100
1545.0,54451.0,1717,21,703,45,Bronx,2021,039200
1164.0,22569.0,8690,329,3211,188,Bronx,2021,039300
1598.0,50667.0,5254,77,1781,89,Bronx,2021,039400
963.0,25211.0,4286,31,1815,125,Bronx,2021,039500
1518.0,38923.0,4522,143,1537,87,Bronx,2021,039600
924.0,28125.0,3689,2138,484,75,Bronx,2021,039700
1272.0,55433.0,4209,12,1406,157,Bronx,2021,039800
1280.0,36338.0,5312,114,1803,100,Bronx,2021,039901
1354.0,46174.0,5570,37,1871,168,Bronx,2021,039902
1479.0,25873.0,5086,282,2042,27,Bronx,2021,040100
1541.0,37318.0,5331,93,1721,85,Bronx,2021,040302
1510.0,34773.0,4216,58,1402,44,Bronx,2021,040303
1457.0,31765.0,3641,21,1296,75,Bronx,2021,040304
1575.0,92431.0,3264,4,1159,80,Bronx,2021,040400
1367.0,45930.0,3959,35,1458,53,Bronx,2021,040501
1419.0,38816.0,7399,49,2692,248,Bronx,2021,040502
1722.0,45982.0,3997,91,1352,47,Bronx,2021,040600
1331.0,45363.0,3136,100,1299,25,Bronx,2021,040701
1320.0,33750.0,7137,215,2995,132,Bronx,2021,040702
1298.0,34341.0,4994,315,1768,39,Bronx,2021,040800
1322.0,60278.0,3272,833,1452,64,Bronx,2021,040900
1378.0,38452.0,3677,206,1485,48,Bronx,2021,041100
1515.0,60646.0,9110,569,3398,261,Bronx,2021,041300
1480.0,61250.0,5352,511,1870,30,Bronx,2021,041400
1480.0,44707.0,6089,589,2506,120,Bronx,2021,041500
1557.0,67986.0,3750,144,1252,11,Bronx,2021,041800
1460.0,44444.0,6229,708,2589,73,Bronx,2021,041900
1349.0,31558.0,4512,99,1690,74,Bronx,2021,042000
1366.0,48943.0,5845,662,2142,88,Bronx,2021,042100
1514.0,64181.0,2873,119,1286,68,Bronx,2021,042200
1472.0,48897.0,4395,428,1443,89,Bronx,2021,042300
1649.0,77896.0,2512,67,869,68,Bronx,2021,042400
1440.0,32421.0,6614,1290,2388,216,Bronx,2021,042500
1765.0,82402.0,7223,94,2280,85,Bronx,2021,042600
1619.0,89762.0,2099,45,786,14,Bronx,2021,042800
1434.0,38833.0,3257,237,1251,45,Bronx,2021,042901
1478.0,42331.0,4165,163,1725,36,Bronx,2021,042902
1580.0,59500.0,3565,48,1316,52,Bronx,2021,043000
1406.0,39681.0,5844,240,1886,0,Bronx,2021,043101
1488.0,32759.0,5008,628,1864,26,Bronx,2021,043102
1387.0,101875.0,3880,16,1526,66,Bronx,2021,043400
1137.0,27391.0,1059,24,420,0,Bronx,2021,043501
1228.0,73550.0,2214,124,744,29,Bronx,2021,043600
1471.0,42009.0,4122,8,1310,39,Bronx,2021,044200
1587.0,96094.0,4725,105,1444,47,Bronx,2021,044400
1422.0,101667.0,2231,33,748,76,Bronx,2021,044800
1682.0,90000.0,1995,1434,834,40,Bronx,2021,044901
1654.0,98542.0,2160,1475,918,20,Bronx,2021,044902
1336.0,54986.0,1490,1305,988,59,Bronx,2021,045101
1688.0,85461.0,2159,1522,915,11,Bronx,2021,045102
2108.0,104190.0,3637,380,1206,39,Bronx,2021,045600
570.0,28850.0,5381,20,2053,24,Bronx,2021,045800
1262.0,38937.0,3108,127,1055,68,Bronx,2021,046000
976.0,43106.0,7733,740,3245,0,Bronx,2021,046203
1314.0,72088.0,6891,198,2383,0,Bronx,2021,046204
1076.0,49219.0,3053,124,1922,0,Bronx,2021,046205
898.0,37343.0,4084,315,2015,0,Bronx,2021,046206
1143.0,56157.0,6351,197,2968,0,Bronx,2021,046207
1773.0,78339.0,5879,132,1521,19,Bronx,2021,046208
1071.0,42121.0,5039,0,1516,28,Bronx,2021,046209
1477.0,87870.0,4213,116,1327,60,Bronx,2021,048401
1641.0,118972.0,4417,3033,2109,151,Bronx,2021,051601
2210.0,134738.0,4722,3174,2760,249,Brooklyn,2021,000100
1652.0,58882.0,1160,249,357,34,Brooklyn,2021,000200
2794.0,179936.0,3892,3514,2019,189,Brooklyn,2021,000301
2408.0,141354.0,4604,3022,2043,109,Brooklyn,2021,000501
2319.0,155600.0,2826,2297,1534,62,Brooklyn,2021,000502
2543.0,186422.0,4044,3132,2100,301,Brooklyn,2021,000700
3236.0,198590.0,4687,3326,2480,169,Brooklyn,2021,000900
3262.0,154167.0,1508,868,940,120,Brooklyn,2021,001100
3501.0,125673.0,2028,1268,1303,182,Brooklyn,2021,001300
2606.0,86172.0,5117,1119,2426,210,Brooklyn,2021,001501
3398.0,122159.0,5074,1771,2861,225,Brooklyn,2021,001502
1617.0,65313.0,1845,33,449,10,Brooklyn,2021,002000
3501.0,250001.0,5540,3697,2435,315,Brooklyn,2021,002100
1458.0,38309.0,4083,1079,1608,97,Brooklyn,2021,002200
537.0,21342.0,4418,36,1572,33,Brooklyn,2021,002300
673.0,24600.0,4370,126,1456,22,Brooklyn,2021,002901
1324.0,99511.0,1736,887,792,45,Brooklyn,2021,003000
3242.0,151300.0,3608,1627,1472,94,Brooklyn,2021,003101
3030.0,126101.0,4630,1964,2591,220,Brooklyn,2021,003300
1479.0,88897.0,3582,1980,1469,102,Brooklyn,2021,003400
2289.0,132528.0,2297,1194,1212,65,Brooklyn,2021,003500
1612.0,77536.0,3699,2137,2051,131,Brooklyn,2021,003600
3394.0,144732.0,3220,1736,2077,292,Brooklyn,2021,003700
2076.0,132865.0,1512,835,666,103,Brooklyn,2021,003800
2513.0,126429.0,2349,1140,1199,189,Brooklyn,2021,003900
2991.0,195750.0,3535,2622,1546,234,Brooklyn,2021,004100
2329.0,136226.0,3919,2241,1874,69,Brooklyn,2021,004300
1662.0,128024.0,2335,1925,1037,108,Brooklyn,2021,004400
3007.0,152157.0,3614,2426,1745,162,Brooklyn,2021,004500
1450.0,122813.0,1386,1095,648,86,Brooklyn,2021,004600
2006.0,122969.0,1912,950,845,65,Brooklyn,2021,004700
2614.0,157431.0,2833,1848,1083,44,Brooklyn,2021,004900
1712.0,125958.0,2405,1797,1156,161,Brooklyn,2021,005000
2672.0,155991.0,2967,2307,1187,102,Brooklyn,2021,005100
1906.0,103750.0,2734,2271,1640,186,Brooklyn,2021,005202
2219.0,125357.0,2334,1431,985,81,Brooklyn,2021,005301
2453.0,119205.0,91,39,33,0,Brooklyn,2021,005302
1737.0,74874.0,3388,2334,1795,133,Brooklyn,2021,005400
1832.0,67443.0,2585,1354,1594,239,Brooklyn,2021,005601
1585.0,77348.0,1867,1272,1063,140,Brooklyn,2021,005602
1585.0,67656.0,3066,2092,1540,214,Brooklyn,2021,005800
2253.0,86167.0,1234,783,650,84,Brooklyn,2021,005900
1787.0,85352.0,3516,1707,1255,62,Brooklyn,2021,006000
1620.0,68722.0,2536,1621,1165,143,Brooklyn,2021,006200
2590.0,156397.0,2284,1647,1050,39,Brooklyn,2021,006300
1593.0,93938.0,3264,2583,1478,153,Brooklyn,2021,006400
2692.0,173087.0,6308,4821,2757,198,Brooklyn,2021,006500
1662.0,75609.0,3898,2198,1826,95,Brooklyn,2021,006600
2560.0,193750.0,4102,3393,1679,101,Brooklyn,2021,006700
1495.0,65964.0,4684,1862,1810,126,Brooklyn,2021,006800
3046.0,128411.0,1838,1503,926,71,Brooklyn,2021,006901
3352.0,210000.0,2157,1613,887,27,Brooklyn,2021,006902
1587.0,78565.0,2632,1606,1235,80,Brooklyn,2021,007000
767.0,42526.0,4669,868,1910,241,Brooklyn,2021,007100
1452.0,46094.0,1844,183,626,40,Brooklyn,2021,007200
1517.0,65750.0,5508,585,1623,119,Brooklyn,2021,007400
2641.0,139911.0,4811,3574,2364,208,Brooklyn,2021,007500
1684.0,59583.0,5327,508,1456,164,Brooklyn,2021,007600
2618.0,175469.0,6211,4489,2986,292,Brooklyn,2021,007700
1457.0,56435.0,5053,719,1477,76,Brooklyn,2021,007800
1713.0,66768.0,3571,784,1376,131,Brooklyn,2021,008000
1339.0,42679.0,3780,390,1479,125,Brooklyn,2021,008200
1598.0,71546.0,3742,640,1221,26,Brooklyn,2021,008400
446.0,16206.0,7412,134,3211,135,Brooklyn,2021,008500
1755.0,70241.0,2531,768,1232,119,Brooklyn,2021,008800
1734.0,63631.0,1388,137,461,55,Brooklyn,2021,009001
1512.0,53712.0,1392,108,445,10,Brooklyn,2021,009002
1833.0,70750.0,2182,167,567,43,Brooklyn,2021,009201
1474.0,48571.0,3653,370,1200,28,Brooklyn,2021,009202
1281.0,40978.0,2460,143,685,89,Brooklyn,2021,009401
1581.0,63344.0,2970,592,976,29,Brooklyn,2021,009402
1671.0,63457.0,5822,1144,1948,82,Brooklyn,2021,009600
1587.0,55284.0,6364,172,1827,74,Brooklyn,2021,009800
1624.0,53500.0,5434,291,1929,245,Brooklyn,2021,010000
2194.0,92015.0,4393,1128,1681,173,Brooklyn,2021,010100
1665.0,59188.0,5025,430,1309,138,Brooklyn,2021,010200
1405.0,57243.0,2411,147,791,192,Brooklyn,2021,010401
1249.0,30881.0,2207,162,836,167,Brooklyn,2021,010402
1445.0,39306.0,2773,37,726,17,Brooklyn,2021,010601
1154.0,58786.0,2185,131,606,80,Brooklyn,2021,010602
1636.0,58750.0,1895,189,587,58,Brooklyn,2021,010801
1323.0,49750.0,2413,179,796,114,Brooklyn,2021,010802
1583.0,60083.0,2490,752,587,40,Brooklyn,2021,011000
1334.0,45833.0,6274,2306,2212,186,Brooklyn,2021,011200
1395.0,53148.0,3709,1424,1138,294,Brooklyn,2021,011400
1558.0,42518.0,3480,206,1350,260,Brooklyn,2021,011600
1900.0,100167.0,2961,1114,1307,179,Brooklyn,2021,011700
1581.0,58571.0,1965,128,615,29,Brooklyn,2021,011800
2441.0,151875.0,1382,839,658,89,Brooklyn,2021,011901
1377.0,63297.0,1299,50,338,9,Brooklyn,2021,012000
2792.0,110461.0,1989,1204,915,80,Brooklyn,2021,012100
1465.0,50889.0,5762,582,1620,52,Brooklyn,2021,012200
1493.0,55625.0,2831,782,954,115,Brooklyn,2021,012600
1584.0,55607.0,2192,642,848,79,Brooklyn,2021,012801
2827.0,200762.0,2389,1416,980,95,Brooklyn,2021,012901
2630.0,133250.0,2996,1691,1384,156,Brooklyn,2021,012902
1688.0,81160.0,4794,2790,1885,251,Brooklyn,2021,013000
2358.0,139028.0,3936,2393,1985,155,Brooklyn,2021,013100
1441.0,86490.0,2422,1218,744,35,Brooklyn,2021,013200
2715.0,205556.0,4567,3340,1975,197,Brooklyn,2021,013300
1821.0,97351.0,4510,2490,1562,134,Brooklyn,2021,013400
2803.0,190781.0,4223,3131,1677,200,Brooklyn,2021,013500
1739.0,121125.0,3849,2613,1564,162,Brooklyn,2021,013600
2463.0,139821.0,3574,2068,1747,260,Brooklyn,2021,013700
1647.0,79482.0,4083,2272,1493,134,Brooklyn,2021,013800
2489.0,151643.0,3637,2323,1560,114,Brooklyn,2021,013900
1418.0,53839.0,2051,1385,878,37,Brooklyn,2021,014000
2615.0,114722.0,1036,610,497,69,Brooklyn,2021,014101
2325.0,141025.0,2027,912,1018,181,Brooklyn,2021,014102
1774.0,62847.0,3403,1774,1443,151,Brooklyn,2021,014200
2420.0,131875.0,4000,1891,1511,122,Brooklyn,2021,014300
2212.0,106667.0,4048,2539,1982,172,Brooklyn,2021,014500
2044.0,109602.0,2675,1453,997,100,Brooklyn,2021,014700
1852.0,85625.0,1266,861,493,65,Brooklyn,2021,014800
2479.0,144032.0,1563,1178,680,34,Brooklyn,2021,014901
2397.0,134817.0,4707,3389,1927,29,Brooklyn,2021,014902
2049.0,72708.0,1744,1079,690,77,Brooklyn,2021,015000
2744.0,190000.0,4129,3167,1875,139,Brooklyn,2021,015100
1816.0,76875.0,2786,1441,1094,103,Brooklyn,2021,015200
2298.0,106750.0,2830,2034,1248,110,Brooklyn,2021,015300
2583.0,190556.0,3904,2702,1707,151,Brooklyn,2021,015500
3035.0,166372.0,4853,3347,2237,102,Brooklyn,2021,015700
2588.0,187883.0,5102,3818,2683,314,Brooklyn,2021,015900
1668.0,84135.0,4647,2339,2001,245,Brooklyn,2021,016000
2236.0,156429.0,3726,2373,1702,98,Brooklyn,2021,016100
1527.0,87552.0,2409,1199,1339,146,Brooklyn,2021,016200
2569.0,123819.0,3906,2543,1754,120,Brooklyn,2021,016300
3498.0,122625.0,1310,669,312,27,Brooklyn,2021,016400
2917.0,217438.0,6604,4539,2589,120,Brooklyn,2021,016500
1854.0,120938.0,1940,1518,792,89,Brooklyn,2021,016600
2280.0,188827.0,4859,3318,2430,164,Brooklyn,2021,016700
1365.0,100368.0,2166,1397,880,35,Brooklyn,2021,016800
2151.0,112419.0,5244,4139,2135,9,Brooklyn,2021,016900
1693.0,84116.0,3075,1573,1212,153,Brooklyn,2021,017000
2355.0,142560.0,4357,2986,1759,148,Brooklyn,2021,017100
1619.0,116983.0,3252,1398,1131,185,Brooklyn,2021,017200
1704.0,105197.0,2384,1210,775,22,Brooklyn,2021,017400
1650.0,86923.0,2602,1497,992,122,Brooklyn,2021,017600
1563.0,77522.0,2901,1072,958,99,Brooklyn,2021,017800
1363.0,94241.0,4375,954,1558,57,Brooklyn,2021,017900
1460.0,59033.0,3253,1328,1256,203,Brooklyn,2021,018000
2340.0,121600.0,3788,2571,2297,369,Brooklyn,2021,018100
1474.0,59410.0,3612,1070,1192,89,Brooklyn,2021,018200
2742.0,158060.0,2749,1700,1370,131,Brooklyn,2021,018300
1521.0,67284.0,2295,979,865,64,Brooklyn,2021,018400
835.0,41571.0,4767,419,1875,45,Brooklyn,2021,018501
1582.0,67426.0,2311,988,729,12,Brooklyn,2021,018600
2393.0,92469.0,1459,783,562,61,Brooklyn,2021,018700
1716.0,62056.0,2882,1353,1188,89,Brooklyn,2021,018800
1484.0,65821.0,5114,1631,1663,80,Brooklyn,2021,019000
2652.0,134583.0,2993,1316,1329,145,Brooklyn,2021,019100
1415.0,52885.0,2876,771,815,101,Brooklyn,2021,019200
2088.0,67000.0,5684,2145,2604,92,Brooklyn,2021,019300
1427.0,47031.0,3512,486,1268,172,Brooklyn,2021,019400
2025.0,96106.0,3405,1551,2012,243,Brooklyn,2021,019500
1656.0,78629.0,4670,1379,1599,50,Brooklyn,2021,019600
2466.0,107149.0,3754,1946,1911,149,Brooklyn,2021,019700
1697.0,66563.0,1895,772,711,66,Brooklyn,2021,019800
2459.0,118996.0,3632,1819,2192,285,Brooklyn,2021,019900
1790.0,76667.0,2387,892,759,73,Brooklyn,2021,020000
2594.0,129720.0,4277,2257,2053,92,Brooklyn,2021,020100
1716.0,71875.0,1924,869,726,77,Brooklyn,2021,020200
2859.0,173125.0,1849,956,819,122,Brooklyn,2021,020300
2074.0,89474.0,1886,1491,725,17,Brooklyn,2021,020400
2435.0,128281.0,3407,1927,1551,51,Brooklyn,2021,020500
1456.0,95114.0,2692,1526,898,45,Brooklyn,2021,020600
2247.0,158214.0,4923,3032,2509,147,Brooklyn,2021,020700
1462.0,48750.0,3251,1061,1288,103,Brooklyn,2021,020800
1355.0,58631.0,4089,1165,1310,52,Brooklyn,2021,021000
1464.0,72005.0,3008,626,1395,132,Brooklyn,2021,021100
1396.0,58385.0,4328,1244,1514,137,Brooklyn,2021,021200
1592.0,66683.0,4346,889,2020,66,Brooklyn,2021,021300
1500.0,73456.0,2482,1142,567,31,Brooklyn,2021,021400
1395.0,104796.0,6271,2815,2937,243,Brooklyn,2021,021500
1643.0,34815.0,3945,3125,995,104,Brooklyn,2021,021600
1259.0,70625.0,3493,1159,1855,193,Brooklyn,2021,021700
1347.0,60816.0,2927,2521,1001,219,Brooklyn,2021,021800
2177.0,104423.0,3882,1303,1866,182,Brooklyn,2021,021900
1404.0,39321.0,5153,4175,1320,52,Brooklyn,2021,022000
1756.0,69213.0,4058,1381,1725,193,Brooklyn,2021,022100
1392.0,31090.0,4034,3752,1221,200,Brooklyn,2021,022200
1428.0,44677.0,5479,4570,1411,133,Brooklyn,2021,022400
1690.0,75714.0,2478,1297,659,89,Brooklyn,2021,022600
2094.0,108750.0,4244,1717,2145,317,Brooklyn,2021,022700
1417.0,48507.0,4129,2493,904,39,Brooklyn,2021,022800
2598.0,122989.0,4082,2043,1837,182,Brooklyn,2021,022900
1448.0,46691.0,4555,3582,983,28,Brooklyn,2021,023000
1910.0,140888.0,3623,1778,1731,100,Brooklyn,2021,023100
1641.0,58086.0,6593,5731,1418,264,Brooklyn,2021,023200
1764.0,61049.0,6953,2494,2248,73,Brooklyn,2021,023300
1539.0,26795.0,5080,4945,1588,292,Brooklyn,2021,023400
2185.0,55682.0,5613,4077,1548,160,Brooklyn,2021,023500
1654.0,31905.0,5924,5433,1484,78,Brooklyn,2021,023600
1460.0,39196.0,4563,4437,1377,285,Brooklyn,2021,023800
1484.0,42885.0,6001,5243,1638,194,Brooklyn,2021,024000
2269.0,71000.0,2876,1858,1203,153,Brooklyn,2021,024100
1668.0,55069.0,2618,2136,773,93,Brooklyn,2021,024200
1446.0,82524.0,4454,1190,2098,191,Brooklyn,2021,024300
1522.0,62885.0,3636,2579,1074,136,Brooklyn,2021,024400
1953.0,92932.0,4513,1337,2095,166,Brooklyn,2021,024500
1704.0,68224.0,3011,1557,911,84,Brooklyn,2021,024600
1933.0,70408.0,2594,722,1375,152,Brooklyn,2021,024700
1603.0,68063.0,2506,1121,846,112,Brooklyn,2021,024800
1911.0,78025.0,4146,1788,2044,148,Brooklyn,2021,024900
1451.0,55132.0,1914,130,618,66,Brooklyn,2021,025000
1646.0,46947.0,4032,1121,1741,111,Brooklyn,2021,025100
1569.0,49815.0,5501,2156,2130,100,Brooklyn,2021,025200
1801.0,79583.0,4003,1409,1424,88,Brooklyn,2021,025300
1628.0,77465.0,3306,1078,1353,123,Brooklyn,2021,025400
531.0,23003.0,5558,125,2151,0,Brooklyn,2021,025500
1747.0,52052.0,3134,791,1195,75,Brooklyn,2021,025600
2048.0,99821.0,2584,897,852,96,Brooklyn,2021,025700
1500.0,58490.0,4871,2009,1576,36,Brooklyn,2021,025800
1764.0,62734.0,2077,670,786,59,Brooklyn,2021,025901
481.0,20045.0,3694,0,1450,0,Brooklyn,2021,025902
1442.0,47948.0,3402,1206,1188,53,Brooklyn,2021,026000
1830.0,65957.0,5358,1072,2314,162,Brooklyn,2021,026100
1403.0,80139.0,2819,693,875,69,Brooklyn,2021,026200
1589.0,67143.0,2097,354,1009,71,Brooklyn,2021,026300
1507.0,67524.0,4446,1589,1610,89,Brooklyn,2021,026400
1702.0,75612.0,4192,1036,2003,178,Brooklyn,2021,026500
1579.0,45893.0,3662,1019,1210,94,Brooklyn,2021,026600
2044.0,96618.0,4533,1530,2169,237,Brooklyn,2021,026700
1689.0,77716.0,4917,2056,1626,72,Brooklyn,2021,026800
2102.0,90962.0,3249,751,1427,205,Brooklyn,2021,026900
1587.0,33611.0,2519,1452,893,23,Brooklyn,2021,027000
1821.0,68750.0,3553,515,1411,147,Brooklyn,2021,027100
1513.0,71174.0,3803,1464,1434,43,Brooklyn,2021,027200
1333.0,78555.0,3899,691,1519,126,Brooklyn,2021,027300
1439.0,52551.0,3412,1251,991,71,Brooklyn,2021,027400
1870.0,89464.0,5031,742,1929,64,Brooklyn,2021,027500
1516.0,56652.0,3996,1179,1431,77,Brooklyn,2021,027600
1593.0,62813.0,4473,467,1850,198,Brooklyn,2021,027700
1585.0,61975.0,3337,1303,1160,0,Brooklyn,2021,027800
1796.0,77220.0,3459,942,1835,264,Brooklyn,2021,027900
1662.0,86509.0,1946,729,676,25,Brooklyn,2021,028000
1410.0,37243.0,5175,625,1889,112,Brooklyn,2021,028100
1689.0,55644.0,3623,1416,1406,131,Brooklyn,2021,028200
1242.0,40559.0,4015,643,1588,82,Brooklyn,2021,028300
1535.0,63009.0,3614,1454,1495,111,Brooklyn,2021,028400
2103.0,50278.0,356,129,180,16,Brooklyn,2021,028501
648.0,40456.0,3173,0,1167,42,Brooklyn,2021,028502
1614.0,42024.0,5797,2108,1983,65,Brooklyn,2021,028600
1865.0,57321.0,3488,787,1298,48,Brooklyn,2021,028700
1496.0,63625.0,3703,1119,1187,85,Brooklyn,2021,028800
1322.0,38750.0,3782,465,1629,172,Brooklyn,2021,028900
1333.0,44070.0,3852,2614,1713,155,Brooklyn,2021,029000
1466.0,87917.0,3525,637,1484,107,Brooklyn,2021,029100
1572.0,41827.0,2766,1267,1070,43,Brooklyn,2021,029200
986.0,47375.0,3553,521,1503,91,Brooklyn,2021,029300
1681.0,66146.0,2614,1081,703,26,Brooklyn,2021,029400
1922.0,80197.0,4113,916,2008,143,Brooklyn,2021,029500
1708.0,53825.0,6037,3155,2145,68,Brooklyn,2021,029600
2116.0,85577.0,4761,858,1926,118,Brooklyn,2021,029700
1626.0,59242.0,4387,1542,1234,86,Brooklyn,2021,029800
1395.0,54719.0,2431,397,924,49,Brooklyn,2021,029900
1621.0,64881.0,4415,1289,1433,57,Brooklyn,2021,030000
1649.0,95530.0,3350,527,1309,167,Brooklyn,2021,030100
1452.0,76625.0,4448,1345,1473,104,Brooklyn,2021,030200
925.0,38308.0,5007,221,2218,106,Brooklyn,2021,030300
1537.0,48929.0,4547,1448,1739,81,Brooklyn,2021,030400
2148.0,112854.0,7144,3296,3196,143,Brooklyn,2021,030500
1553.0,48507.0,2002,831,714,47,Brooklyn,2021,030600
828.0,39375.0,7284,646,3150,104,Brooklyn,2021,030700
1079.0,53393.0,1944,1225,913,154,Brooklyn,2021,030800
1776.0,59484.0,2444,6,880,33,Brooklyn,2021,030900
1518.0,65139.0,3014,550,1458,254,Brooklyn,2021,031100
1367.0,90828.0,5111,1099,2526,270,Brooklyn,2021,031300
1531.0,76908.0,5157,2712,1930,123,Brooklyn,2021,031401
1847.0,78851.0,5348,2004,2666,214,Brooklyn,2021,031500
1583.0,88325.0,3792,987,1737,210,Brooklyn,2021,031701
1918.0,95486.0,3834,1367,1796,171,Brooklyn,2021,031702
1403.0,75021.0,3100,1823,1370,83,Brooklyn,2021,031900
1597.0,60446.0,5254,1101,2279,117,Brooklyn,2021,032100
1526.0,77450.0,3575,761,1550,37,Brooklyn,2021,032300
1627.0,58641.0,6321,730,2767,164,Brooklyn,2021,032500
758.0,33467.0,7510,540,2769,208,Brooklyn,2021,032600
1437.0,58750.0,2870,658,1410,85,Brooklyn,2021,032700
1003.0,29289.0,2848,537,1211,94,Brooklyn,2021,032800
1428.0,59636.0,6174,2864,2391,250,Brooklyn,2021,032900
448.0,19215.0,5007,764,1823,74,Brooklyn,2021,033000
1598.0,48393.0,4441,2209,1697,77,Brooklyn,2021,033100
1562.0,67663.0,4578,2935,1390,119,Brooklyn,2021,033300
1686.0,76771.0,3218,1793,956,52,Brooklyn,2021,033500
1628.0,82500.0,5217,4023,1961,333,Brooklyn,2021,033600
1585.0,54981.0,2603,869,982,83,Brooklyn,2021,033701
1612.0,68167.0,1660,1183,555,93,Brooklyn,2021,033702
1486.0,51950.0,4720,766,2135,122,Brooklyn,2021,033900
589.0,16978.0,1998,681,702,94,Brooklyn,2021,034000
1397.0,66357.0,3240,567,1332,50,Brooklyn,2021,034100
524.0,20469.0,6615,1910,2952,100,Brooklyn,2021,034200
958.0,31420.0,5340,344,2148,130,Brooklyn,2021,034300
1606.0,50982.0,2833,944,1168,121,Brooklyn,2021,034500
1104.0,34122.0,3720,164,1964,66,Brooklyn,2021,034700
1853.0,49256.0,2851,572,917,54,Brooklyn,2021,034800
1385.0,42229.0,1937,171,837,62,Brooklyn,2021,034901
1226.0,43125.0,3934,396,1723,176,Brooklyn,2021,034902
1233.0,44871.0,3355,3313,1726,79,Brooklyn,2021,035000
1353.0,39489.0,2565,141,1029,127,Brooklyn,2021,035101
1270.0,72955.0,2659,779,892,30,Brooklyn,2021,035102
318.0,12073.0,1401,926,647,14,Brooklyn,2021,035200
1714.0,39107.0,2731,265,1147,45,Brooklyn,2021,035301
1518.0,80565.0,3022,776,1014,86,Brooklyn,2021,035302
1170.0,52143.0,6315,6014,3029,63,Brooklyn,2021,035400
1443.0,52695.0,5772,774,2212,55,Brooklyn,2021,035500
897.0,31910.0,2879,2590,1547,64,Brooklyn,2021,035601
1570.0,55995.0,5875,5308,3118,263,Brooklyn,2021,035602
1245.0,38793.0,2414,43,1088,68,Brooklyn,2021,035701
1242.0,67432.0,5944,470,2378,159,Brooklyn,2021,035900
1249.0,27700.0,3055,2566,1889,203,Brooklyn,2021,036001
991.0,30136.0,4311,3775,2217,76,Brooklyn,2021,036002
988.0,20636.0,2914,188,1260,80,Brooklyn,2021,036100
1439.0,53464.0,3866,2023,1597,166,Brooklyn,2021,036200
1296.0,36037.0,5861,181,2113,54,Brooklyn,2021,036300
1533.0,53528.0,2441,1479,1058,49,Brooklyn,2021,036400
1169.0,45096.0,3299,10,1313,71,Brooklyn,2021,036501
1081.0,44926.0,1655,25,624,87,Brooklyn,2021,036502
1496.0,43806.0,4315,1656,1340,81,Brooklyn,2021,036600
1777.0,60368.0,1942,107,731,55,Brooklyn,2021,036700
1144.0,36605.0,5840,559,2563,138,Brooklyn,2021,036900
1768.0,81000.0,4358,2908,1589,145,Brooklyn,2021,037000
1742.0,78750.0,5344,704,1760,59,Brooklyn,2021,037100
1345.0,62542.0,4831,778,1990,172,Brooklyn,2021,037300
1502.0,52625.0,4735,3206,1981,122,Brooklyn,2021,037401
1550.0,44472.0,4967,3119,2271,134,Brooklyn,2021,037402
1737.0,68594.0,3269,615,1489,148,Brooklyn,2021,037500
1620.0,70865.0,5229,864,1957,76,Brooklyn,2021,037700
1396.0,56645.0,5122,450,1649,10,Brooklyn,2021,037900
1128.0,52131.0,5605,784,2459,15,Brooklyn,2021,038100
457.0,17806.0,6190,198,2182,133,Brooklyn,2021,038200
1913.0,77917.0,5573,898,2126,84,Brooklyn,2021,038300
1608.0,83079.0,4556,433,1666,207,Brooklyn,2021,038500
1591.0,84125.0,3336,1087,1151,133,Brooklyn,2021,038600
1719.0,51125.0,4157,920,1967,201,Brooklyn,2021,038700
1541.0,76311.0,4691,3255,1752,73,Brooklyn,2021,038800
2169.0,83681.0,3072,1139,1320,124,Brooklyn,2021,038900
1433.0,69408.0,2592,2320,917,142,Brooklyn,2021,039000
2326.0,93964.0,3844,1278,1832,90,Brooklyn,2021,039100
1510.0,58327.0,3370,2740,1252,101,Brooklyn,2021,039200
2327.0,84148.0,4284,1219,1550,94,Brooklyn,2021,039300
