geoid,year,total_permits,major_alterations,minor_alterations,new_buildings
078802,2022,2,0,2,0
078802,2023,1,0,1,0
079000,2009,27,4,14,9
079000,2010,30,7,17,6
079000,2011,3,0,3,0
079000,2012,13,2,11,0
079000,2013,14,1,9,4
079000,2014,10,2,8,0
079000,2015,20,7,13,0
079000,2016,23,6,16,1
079000,2017,30,3,20,7
079000,2018,35,5,29,1
079000,2019,24,3,17,4
079000,2020,18,5,13,0
079000,2021,33,0,33,0
079000,2022,22,0,22,0
079000,2023,9,0,9,0
079001,2009,5,0,5,0
079001,2010,21,0,21,0
079001,2011,9,2,7,0
079001,2012,10,0,10,0
079001,2013,3,2,1,0
079001,2014,15,3,12,0
079001,2015,7,0,7,0
079001,2016,12,1,11,0
079001,2017,7,0,7,0
079001,2018,27,0,22,5
079001,2019,15,0,8,7
079001,2020,10,0,8,2
079001,2021,3,0,3,0
079001,2022,1,0,1,0
079001,2023,1,0,1,0
079002,2009,15,0,15,0
079002,2010,8,2,6,0
079002,2011,9,0,9,0
079002,2012,7,0,7,0
079002,2013,9,4,5,0
079002,2014,7,0,7,0
079002,2015,13,0,13,0
079002,2016,16,4,12,0
079002,2017,26,7,19,0
079002,2018,24,4,20,0
079002,2019,49,5,27,17
079002,2020,15,3,10,2
079002,2021,7,0,7,0
079002,2022,12,0,12,0
079002,2023,8,0,8,0
079200,2009,9,0,7,2
079200,2010,37,8,23,6
079200,2011,23,0,22,1
079200,2012,48,18,29,1
079200,2013,13,5,7,1
079200,2014,16,4,12,0
079200,2015,33,6,16,11
079200,2016,44,3,34,7
079200,2017,42,7,32,3
079200,2018,31,6,21,4
079200,2019,34,2,32,0
079200,2020,17,0,15,2
079200,2021,18,0,18,0
079200,2022,20,0,20,0
079200,2023,20,0,20,0
079201,2009,2,0,2,0
079201,2010,14,0,14,0
079201,2011,5,0,5,0
079201,2012,8,1,7,0
079201,2013,30,1,29,0
079201,2014,18,2,16,0
079201,2015,16,0,13,3
079201,2016,9,0,9,0
079201,2017,32,2,30,0
079201,2018,17,0,14,3
079201,2019,22,0,18,4
079201,2020,20,0,15,5
079201,2021,8,0,8,0
079201,2022,15,0,15,0
079201,2023,4,0,4,0
079202,2009,2,0,2,0
079202,2010,5,2,3,0
079202,2011,8,0,8,0
079202,2012,10,0,6,4
079202,2013,10,0,6,4
079202,2014,20,1,14,5
079202,2015,23,2,18,3
079202,2016,29,4,21,4
079202,2017,47,8,33,6
079202,2018,45,7,38,0
079202,2019,23,8,12,3
079202,2020,10,0,5,5
079202,2021,3,0,3,0
079202,2022,7,0,7,0
079202,2023,8,1,7,0
079400,2009,28,0,28,0
079400,2010,34,1,29,4
079400,2011,50,8,37,5
079400,2012,55,0,48,7
079400,2013,39,9,30,0
079400,2014,57,0,50,7
079400,2015,43,3,39,1
079400,2016,88,11,72,5
079400,2017,51,5,36,10
079400,2018,62,10,45,7
079400,2019,42,4,31,7
079400,2020,22,1,20,1
079400,2021,11,0,11,0
079400,2022,6,0,6,0
079400,2023,3,0,3,0
079601,2009,14,0,14,0
079601,2010,16,1,15,0
079601,2011,11,2,9,0
079601,2012,22,1,21,0
079601,2013,20,1,19,0
079601,2014,22,4,18,0
079601,2015,43,4,29,10
079601,2016,66,2,56,8
079601,2017,51,9,41,1
079601,2018,23,0,21,2
079601,2019,15,1,14,0
079601,2020,9,1,8,0
079601,2021,4,2,2,0
079601,2022,4,0,4,0
079601,2023,2,0,2,0
079602,2009,26,2,24,0
079602,2010,29,0,29,0
079602,2011,17,1,16,0
079602,2012,38,2,36,0
079602,2013,33,0,32,1
079602,2014,28,0,24,4
079602,2015,54,0,48,6
079602,2016,77,3,67,7
079602,2017,66,2,64,0
079602,2018,64,4,51,9
079602,2019,32,4,25,3
079602,2020,62,3,53,6
079602,2021,3,0,3,0
079602,2023,3,0,3,0
079701,2009,37,7,28,2
079701,2010,25,0,24,1
079701,2011,15,1,14,0
079701,2012,28,0,26,2
079701,2013,26,0,20,6
079701,2014,25,0,22,3
079701,2015,31,4,27,0
079701,2016,15,1,14,0
079701,2017,26,8,18,0
079701,2018,14,2,12,0
079701,2019,10,3,7,0
079701,2020,12,0,12,0
079701,2021,5,0,2,3
079702,2009,53,7,44,2
079702,2010,38,7,31,0
079702,2011,32,3,28,1
079702,2012,30,2,26,2
079702,2013,32,2,30,0
079702,2014,23,0,23,0
079702,2015,25,3,20,2
079702,2016,25,3,21,1
079702,2017,39,11,26,2
079702,2018,30,9,18,3
079702,2019,31,3,22,6
079702,2020,6,0,5,1
079702,2021,2,0,1,1
079702,2022,1,0,1,0
079702,2023,3,0,3,0
079801,2009,1,0,1,0
079801,2010,3,0,3,0
079801,2011,15,0,15,0
079801,2012,8,0,8,0
079801,2013,9,0,9,0
079801,2014,11,0,11,0
079801,2015,27,1,26,0
079801,2016,37,4,33,0
079801,2017,35,1,34,0
079801,2018,33,0,33,0
079801,2019,22,2,20,0
079801,2020,10,0,10,0
079801,2021,9,0,9,0
079801,2022,3,0,3,0
079801,2023,4,0,4,0
079802,2009,16,1,15,0
079802,2010,5,0,5,0
079802,2011,9,0,9,0
079802,2012,11,0,11,0
079802,2013,25,1,21,3
079802,2014,20,1,19,0
079802,2015,26,0,26,0
079802,2016,26,0,26,0
079802,2017,25,1,24,0
079802,2018,14,0,14,0
079802,2019,7,2,5,0
079802,2020,11,2,9,0
079802,2021,1,0,1,0
079900,2009,63,6,38,19
079900,2010,43,1,34,8
079900,2011,63,4,49,10
079900,2012,55,5,47,3
079900,2013,48,5,31,12
079900,2014,26,8,16,2
079900,2015,34,2,25,7
079900,2016,26,8,17,1
079900,2017,53,6,47,0
079900,2018,55,6,41,8
079900,2019,25,5,19,1
079900,2020,40,6,33,1
079900,2021,4,0,4,0
079900,2022,4,0,4,0
079900,2023,6,0,6,0
080000,2009,19,1,18,0
080000,2010,17,2,15,0
080000,2011,5,0,5,0
080000,2012,20,1,18,1
080000,2013,24,0,24,0
080000,2014,18,0,18,0
080000,2015,39,0,28,11
080000,2016,87,8,77,2
080000,2017,88,5,63,20
080000,2018,52,0,44,8
080000,2019,37,4,26,7
080000,2020,34,7,24,3
080000,2021,27,0,27,0
080000,2022,11,0,11,0
080000,2023,8,0,8,0
080200,2009,7,0,7,0
080200,2010,33,0,33,0
080200,2011,19,5,11,3
080200,2012,14,0,12,2
080200,2013,28,0,25,3
080200,2014,50,10,36,4
080200,2015,101,5,65,31
080200,2016,61,0,58,3
080200,2017,113,7,73,33
080200,2018,82,3,45,34
080200,2019,41,7,30,4
080200,2020,19,0,14,5
080200,2021,23,0,23,0
080200,2022,20,0,20,0
080200,2023,10,1,9,0
080301,2009,48,12,31,5
080301,2010,40,9,23,8
080301,2011,28,4,24,0
080301,2012,32,11,19,2
080301,2013,24,8,14,2
080301,2014,15,3,8,4
080301,2015,43,7,31,5
080301,2016,40,9,24,7
080301,2017,21,1,20,0
080301,2018,31,15,15,1
080301,2019,36,11,25,0
080301,2020,14,2,8,4
080301,2021,21,0,21,0
080301,2022,7,0,7,0
080301,2023,3,0,3,0
080302,2009,36,7,24,5
080302,2010,42,16,14,12
080302,2011,17,6,10,1
080302,2012,31,7,16,8
080302,2013,37,7,18,12
080302,2014,28,9,14,5
080302,2015,25,11,13,1
080302,2016,50,15,30,5
080302,2017,49,16,33,0
080302,2018,68,25,38,5
080302,2019,30,10,18,2
080302,2020,24,8,16,0
080302,2021,12,0,12,0
080302,2022,7,0,7,0
080302,2023,15,0,15,0
080400,2009,2,0,2,0
080400,2010,15,0,15,0
080400,2011,34,7,27,0
080400,2012,18,0,14,4
080400,2013,14,2,11,1
080400,2014,51,0,48,3
080400,2015,55,4,41,10
080400,2016,23,2,21,0
080400,2017,81,7,52,22
080400,2018,29,2,27,0
080400,2019,35,1,15,19
080400,2020,18,4,14,0
080400,2021,13,0,13,0
080400,2022,8,0,8,0
080400,2023,6,0,6,0
080600,2009,14,3,11,0
080600,2010,7,0,7,0
080600,2011,10,1,9,0
080600,2012,13,3,9,1
080600,2013,51,3,22,26
080600,2014,47,0,32,15
080600,2015,71,5,35,31
080600,2016,26,2,23,1
080600,2017,34,0,27,7
080600,2018,55,3,39,13
080600,2019,29,3,20,6
080600,2020,28,9,12,7
080600,2021,9,0,9,0
080600,2022,2,0,2,0
080600,2023,1,0,1,0
080800,2009,12,0,12,0
080800,2010,17,0,15,2
080800,2011,48,1,47,0
080800,2012,12,3,9,0
080800,2013,19,0,19,0
080800,2014,21,0,17,4
080800,2015,27,0,27,0
080800,2016,45,2,43,0
080800,2017,23,0,23,0
080800,2018,15,0,15,0
080800,2019,11,0,11,0
080800,2020,18,0,18,0
080900,2009,31,3,28,0
080900,2010,35,3,32,0
080900,2011,42,4,38,0
080900,2012,50,4,46,0
080900,2013,64,6,58,0
080900,2014,81,1,80,0
080900,2015,25,2,23,0
080900,2016,57,3,54,0
080900,2017,99,6,93,0
080900,2018,56,7,49,0
080900,2019,24,4,19,1
080900,2020,38,1,37,0
080900,2021,50,3,47,0
080900,2022,17,0,17,0
080900,2023,6,0,6,0
081000,2009,32,0,30,2
081000,2010,7,3,4,0
081000,2011,8,1,7,0
081000,2012,11,0,11,0
081000,2013,19,0,10,9
081000,2014,25,1,17,7
081000,2015,27,3,16,8
081000,2016,28,8,18,2
081000,2017,40,5,35,0
081000,2018,28,5,23,0
081000,2019,3,1,2,0
081000,2020,12,0,9,3
081000,2021,5,0,5,0
081000,2022,7,0,7,0
081000,2023,5,0,5,0
081400,2009,25,5,17,3
081400,2010,39,5,34,0
081400,2011,20,0,17,3
081400,2012,32,4,25,3
081400,2013,32,4,17,11
081400,2014,32,3,26,3
081400,2015,34,4,25,5
081400,2016,51,4,32,15
081400,2017,61,5,53,3
081400,2018,48,2,46,0
081400,2019,69,7,56,6
081400,2020,41,5,35,1
081400,2021,43,0,43,0
081400,2022,27,0,27,0
081400,2023,23,0,23,0
081600,2009,8,0,8,0
081600,2010,7,2,5,0
081600,2011,7,0,7,0
081600,2012,4,0,4,0
081600,2013,7,0,7,0
081600,2014,7,0,7,0
081600,2015,21,1,20,0
081600,2016,12,0,12,0
081600,2017,20,0,20,0
081600,2018,8,0,7,1
081600,2019,8,0,8,0
081600,2020,7,0,7,0
081600,2021,10,0,10,0
081600,2022,3,0,3,0
081800,2009,11,1,10,0
081800,2010,22,5,17,0
081800,2011,15,4,10,1
081800,2012,32,1,27,4
081800,2013,16,1,15,0
081800,2014,54,10,33,11
081800,2015,94,0,71,23
081800,2016,102,14,70,18
081800,2017,68,6,59,3
081800,2018,73,6,56,11
081800,2019,70,13,48,9
081800,2020,64,11,39,14
081800,2021,29,0,29,0
081800,2022,33,0,33,0
081800,2023,9,0,9,0
082000,2009,12,2,10,0
082000,2010,18,2,16,0
082000,2011,20,2,17,1
082000,2012,22,2,16,4
082000,2013,34,1,29,4
082000,2014,18,2,11,5
082000,2015,81,3,50,28
082000,2016,82,15,62,5
082000,2017,52,2,50,0
082000,2018,65,24,35,6
082000,2019,28,2,21,5
082000,2020,29,0,26,3
082000,2021,4,0,4,0
082000,2022,4,0,4,0
082000,2023,3,0,3,0
082200,2009,14,0,12,2
082200,2010,16,0,15,1
082200,2011,12,1,11,0
082200,2012,11,1,10,0
082200,2013,9,1,6,2
082200,2014,42,2,30,10
082200,2015,79,0,48,31
082200,2016,142,16,116,10
082200,2017,59,4,55,0
082200,2018,83,7,76,0
082200,2019,58,7,32,19
082200,2020,34,4,30,0
082200,2021,2,0,2,0
082200,2022,9,0,9,0
082200,2023,6,0,6,0
082400,2009,25,0,25,0
082400,2010,9,3,6,0
082400,2011,15,4,11,0
082400,2012,17,4,13,0
082400,2013,19,1,18,0
082400,2014,43,0,25,18
082400,2015,88,0,62,26
082400,2016,75,5,60,10
082400,2017,76,2,55,19
082400,2018,77,2,50,25
082400,2019,64,12,30,22
082400,2020,44,0,35,9
082400,2021,6,0,4,2
082400,2022,12,0,12,0
082400,2023,11,0,11,0
082600,2009,13,2,11,0
082600,2010,19,3,16,0
082600,2011,11,2,9,0
082600,2012,18,0,13,5
082600,2013,19,8,11,0
082600,2014,13,0,13,0
082600,2015,25,2,22,1
082600,2016,23,2,21,0
082600,2017,40,8,32,0
082600,2018,54,11,34,9
082600,2019,46,1,43,2
082600,2020,29,3,21,5
082600,2021,9,0,9,0
082600,2022,10,0,10,0
082600,2023,8,0,8,0
082800,2009,7,0,7,0
082800,2010,9,0,9,0
082800,2011,14,0,14,0
082800,2012,22,2,20,0
082800,2013,18,2,16,0
082800,2014,38,0,19,19
082800,2015,42,0,42,0
082800,2016,21,0,21,0
082800,2017,34,9,24,1
082800,2018,100,10,60,30
082800,2019,37,0,32,5
082800,2020,13,0,7,6
082800,2021,6,0,4,2
082800,2022,7,0,7,0
082800,2023,7,0,7,0
083000,2009,13,0,13,0
083000,2010,10,0,10,0
083000,2011,25,0,25,0
083000,2012,12,0,12,0
083000,2013,21,2,19,0
083000,2014,26,0,19,7
083000,2015,34,2,24,8
083000,2016,48,0,43,5
083000,2017,34,2,32,0
083000,2018,29,3,21,5
083000,2019,15,0,11,4
083000,2020,22,0,17,5
083000,2021,5,0,5,0
083000,2022,16,0,16,0
083000,2023,14,0,14,0
083200,2010,2,0,2,0
083200,2011,2,0,2,0
083200,2013,4,0,4,0
083200,2015,2,0,2,0
083200,2016,10,0,10,0
083200,2017,7,0,7,0
083200,2018,15,0,15,0
083200,2019,32,0,27,5
083200,2020,13,0,13,0
083200,2021,13,0,13,0
083200,2022,11,0,11,0
083200,2023,13,0,13,0
083400,2009,3,1,2,0
083400,2012,4,0,4,0
083400,2014,3,0,3,0
083400,2016,4,0,4,0
083400,2017,10,2,8,0
083400,2018,18,0,18,0
083400,2019,10,0,7,3
083400,2020,9,0,9,0
083400,2021,10,0,10,0
083400,2022,10,0,10,0
083400,2023,16,0,16,0
083600,2009,6,2,4,0
083600,2010,19,3,16,0
083600,2011,7,2,5,0
083600,2012,7,0,7,0
083600,2013,13,0,13,0
083600,2014,17,3,14,0
083600,2015,9,0,9,0
083600,2016,8,0,8,0
083600,2017,14,2,12,0
083600,2018,17,0,17,0
083600,2019,7,0,7,0
083600,2020,5,0,5,0
083600,2021,14,0,14,0
083600,2022,16,0,16,0
083600,2023,8,0,8,0
083700,2009,47,18,29,0
083700,2010,69,19,47,3
083700,2011,50,18,23,9
083700,2012,71,31,35,5
083700,2013,31,12,19,0
083700,2014,49,26,22,1
083700,2015,46,17,27,2
083700,2016,51,22,28,1
083700,2017,70,25,43,2
083700,2018,56,19,35,2
083700,2019,44,12,31,1
083700,2020,28,4,22,2
083700,2021,26,0,26,0
083700,2022,14,0,14,0
083700,2023,16,0,16,0
083800,2009,41,9,25,7
083800,2010,32,4,23,5
083800,2011,46,18,27,1
083800,2012,19,5,12,2
083800,2013,25,4,16,5
083800,2014,16,2,11,3
083800,2015,48,5,40,3
083800,2016,52,11,40,1
083800,2017,98,19,75,4
083800,2018,72,7,64,1
083800,2019,70,5,55,10
083800,2020,45,5,40,0
083800,2021,44,0,43,1
083800,2022,31,0,31,0
083800,2023,28,1,27,0
084000,2009,54,13,32,9
084000,2010,65,3,54,8
084000,2011,62,2,46,14
084000,2012,48,4,38,6
084000,2013,65,8,48,9
084000,2014,45,11,34,0
084000,2015,51,1,46,4
084000,2016,45,2,43,0
084000,2017,57,9,45,3
084000,2018,87,8,78,1
084000,2019,67,3,59,5
084000,2020,80,10,65,5
084000,2021,78,0,78,0
084000,2022,65,0,65,0
084000,2023,41,0,41,0
084500,2009,48,7,40,1
084500,2010,36,2,29,5
084500,2011,36,3,33,0
084500,2012,32,0,26,6
084500,2013,26,3,23,0
084500,2014,20,0,20,0
